Station_ID, Name, Latitude, Longitude, Elevation (ft),Date_Time,(UTC),Dew Point (f), Peak_Wind Direction (Degrees), Peak_Wind Speed (mph), Precipitation 1hr (in), Precipitation 24hr (in), Precipitation 3hr (in), Precipitation 6hr (in), Relative Humidity (%), Sea_level pressure (mb), Snow depth (Inches), Temperature (f), Wind Direction (deg), Wind Direction 10m (deg), Wind Gust (kn), Wind Gust 10m (kn), Wind Speed (kn), Wind Speed 10m (kn), 
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T19:11:00Z,33.8,null,null,0,,,,100,1024.98,null,33.8,0,0,,,0,0,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T19:30:00Z,33.08,null,null,0,,,,92.39,1024.93,null,35.06,0,0,,,0,0,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T19:53:00Z,32,null,null,0.01,,,,86.58,1024.57,null,35.6,350,350,,,2.99,2.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T20:08:00Z,33.08,null,null,0,,,,92.39,1024.59,null,35.06,360,360,,,5,5,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T20:28:00Z,33.08,null,null,0,,,,92.39,1024.25,null,35.06,10,10,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T20:53:00Z,33.8,null,null,0,,0.07,,93.08,1023.89,null,35.6,10,10,,,5,5,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T21:02:00Z,33.08,null,null,0,,,,92.39,1024.25,null,35.06,360,360,,,5,5,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T21:26:00Z,33.98,null,null,0.01,,,,95.78,1023.57,null,35.06,20,20,,,5,5,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T21:53:00Z,33.8,null,null,0.01,,,,93.08,1023.89,null,35.6,20,20,,,4,4,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T22:13:00Z,33.8,null,null,0.01,,,,93.08,1023.89,null,35.6,10,10,,,4,4,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T22:26:00Z,33.08,null,null,0.01,,,,92.39,1023.91,null,35.06,360,360,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T22:53:00Z,33.8,null,null,0.01,,,,93.08,1024.23,null,35.6,350,350,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T23:37:00Z,33.8,null,null,0.01,,,,93.08,1024.23,null,35.6,10,10,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-01,T23:53:00Z,33.8,null,null,0.02,,,0.11,93.08,1024.23,null,35.6,10,10,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T00:06:00Z,33.8,null,null,0,,,,93.08,1024.23,null,35.6,360,360,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T00:25:00Z,33.8,null,null,0.01,,,,93.08,1023.89,null,35.6,30,30,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T00:34:00Z,33.98,null,null,0.01,,,,95.78,1023.91,null,35.06,30,30,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T00:53:00Z,33.8,null,null,0.01,,,,93.08,1024.23,null,35.6,20,20,,,5,5,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T01:12:00Z,33.08,null,null,0.01,,,,92.39,1024.25,null,35.06,20,20,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T01:53:00Z,33.8,null,null,0.02,,,,93.08,1024.23,null,35.6,20,20,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T02:06:00Z,33.98,null,null,0.01,,,,92.42,1024.21,null,35.96,10,10,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T02:38:00Z,33.8,null,null,0.01,,,,93.08,1024.23,null,35.6,30,30,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T02:53:00Z,33.8,null,null,0.01,,0.04,,93.08,1023.89,null,35.6,40,40,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T03:18:00Z,33.98,null,null,0,,,,92.42,1024.55,null,35.96,360,360,,,5,5,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T03:53:00Z,33.8,null,null,0,,,,93.08,1024.57,null,35.6,360,360,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T04:53:00Z,35.6,null,null,0.08,,,,100,1024.23,null,35.6,10,10,,,5,5,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T05:53:00Z,35.6,null,null,0.01,,,0.13,100,1023.89,null,35.6,10,10,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T06:23:00Z,35.6,null,null,0,,,,93.13,1023.82,null,37.4,20,20,,,4,4,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T06:40:00Z,35.6,null,null,0,,,,93.13,1023.48,null,37.4,360,360,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T06:53:00Z,35.6,null,null,0,,,,93.13,1023.14,null,37.4,10,10,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T07:13:00Z,35.6,null,null,,,,,93.13,1022.8,null,37.4,50,50,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T07:34:00Z,35.6,null,null,,,,,93.13,1023.48,null,37.4,360,360,,,5,5,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T07:53:00Z,35.6,null,null,,,,,93.13,1023.48,null,37.4,10,10,,,4,4,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T08:44:00Z,35.6,null,null,,,,,93.13,1023.82,null,37.4,340,340,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T08:53:00Z,35.6,null,null,,,0,,93.13,1023.14,null,37.4,360,360,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T09:53:00Z,35.6,null,null,,,,,100,1022.87,null,35.6,10,10,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T10:53:00Z,35.6,null,null,,,,,93.13,1022.46,null,37.4,10,10,,,5,5,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T11:25:00Z,35.6,null,null,,,,,93.13,1022.46,null,37.4,10,10,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T11:53:00Z,35.6,null,null,,0.59,,0,93.13,1022.12,null,37.4,20,20,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T12:04:00Z,35.6,null,null,,,,,93.13,1022.46,null,37.4,360,360,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T12:21:00Z,35.6,null,null,0,,,,93.13,1022.46,null,37.4,10,10,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T12:53:00Z,35.6,null,null,0,,,,93.13,1021.78,null,37.4,20,20,,,9.99,9.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T13:53:00Z,35.6,null,null,0,,,,93.13,1023.48,null,37.4,360,360,,,9.99,9.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T14:02:00Z,35.96,null,null,0,,,,95.82,1023.49,null,37.04,350,350,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T14:53:00Z,35.6,null,null,0,,0,,93.13,1023.14,null,37.4,20,20,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T15:01:00Z,35.96,null,null,0,,,,95.82,1023.15,null,37.04,20,20,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T15:46:00Z,37.4,null,null,0.01,,,,100,1023.48,null,37.4,10,10,,,11.99,11.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T15:53:00Z,37.4,null,null,0.02,,,,100,1023.82,null,37.4,10,10,,,9.99,9.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T16:33:00Z,37.04,null,null,0.05,,,,96.52,1023.79,null,37.94,360,360,,,11,11,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T16:53:00Z,37.4,null,null,0.06,,,,100,1023.48,null,37.4,360,360,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T17:08:00Z,37.04,null,null,0,,,,96.52,1023.45,null,37.94,350,350,,,9.99,9.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T17:47:00Z,37.4,null,null,0,,,,100,1022.8,null,37.4,10,10,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T17:53:00Z,37.4,null,null,0.02,,,0.1,100,1022.12,null,37.4,10,10,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T18:09:00Z,37.04,null,null,0.04,,,,96.52,1021.42,null,37.94,10,10,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T18:32:00Z,37.04,null,null,0.04,,,,96.52,1020.74,null,37.94,350,350,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T18:42:00Z,37.4,null,null,0.04,,,,100,1020.76,null,37.4,360,360,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T18:53:00Z,37.4,null,null,0.04,,,,93.19,1020.35,null,39.2,10,10,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T18:58:00Z,37.4,null,null,0,,,,93.19,1020.01,null,39.2,10,10,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T19:53:00Z,37.4,null,null,0.01,,,,93.19,1019.33,null,39.2,350,350,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T20:01:00Z,37.4,null,null,0,,,,93.19,1019.33,null,39.2,350,350,,,11,11,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T20:53:00Z,37.4,null,null,0,,0.05,,93.19,1018.66,null,39.2,20,20,,,9.99,9.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T21:35:00Z,37.4,null,null,0,,,,93.19,1018.66,null,39.2,20,20,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T21:40:00Z,37.94,null,null,0,,,,95.86,1018.33,null,39.02,20,20,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T21:53:00Z,37.4,null,null,0.02,,,,93.19,1018.66,null,39.2,360,360,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T21:57:00Z,37.4,null,null,0,,,,93.19,1018.66,null,39.2,350,350,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T22:07:00Z,37.4,null,null,0,,,,93.19,1018.66,null,39.2,360,360,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T22:26:00Z,39.02,null,null,0.01,,,,96.55,1018.63,null,39.92,360,360,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T22:53:00Z,39.2,null,null,0.03,,,,100,1018.32,null,39.2,10,10,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T23:13:00Z,39.2,null,null,0,,,,100,1018.32,null,39.2,20,20,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T23:32:00Z,39.2,null,null,0.01,,,,100,1017.98,null,39.2,30,30,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-02,T23:53:00Z,39.2,null,null,0.01,,,0.11,100,1017.64,null,39.2,30,30,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T00:34:00Z,39.02,null,null,0.01,,,,96.55,1017.95,null,39.92,10,10,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T00:53:00Z,39.2,null,null,0.01,,,,100,1017.64,null,39.2,20,20,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T01:21:00Z,39.2,null,null,0.01,,,,100,1016.96,null,39.2,40,40,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T01:43:00Z,39.2,null,null,0.01,,,,100,1016.96,null,39.2,30,30,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T01:53:00Z,39.2,null,null,0.01,,,,100,1016.96,null,39.2,30,30,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T02:24:00Z,39.02,null,null,0,,,,96.55,1016.59,null,39.92,360,360,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T02:53:00Z,39.2,null,null,0.01,,0.03,,100,1016.62,null,39.2,360,360,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T03:53:00Z,39.2,null,null,0.01,,,,100,1016.28,null,39.2,330,330,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T04:22:00Z,39.92,null,null,0.01,,,,100,1016.26,null,39.92,320,320,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T04:53:00Z,39.2,null,null,0.02,,,,100,1015.95,null,39.2,320,320,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T05:26:00Z,39.02,null,null,0.02,,,,96.55,1017.27,null,39.92,300,300,,,11.99,11.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T05:53:00Z,39.2,null,null,0.08,,,0.14,100,1013.91,null,39.2,10,10,,,9.99,9.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T06:53:00Z,39.2,null,null,0.16,,,,100,1016.28,null,39.2,260,260,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T07:53:00Z,39.2,null,null,0.1,,,,100,1012.56,null,39.2,350,350,,,6.01,6.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T07:58:00Z,39.02,null,null,0.02,,,,96.55,1013.21,null,39.92,0,0,,,0,0,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T08:53:00Z,39.2,null,null,0.09,,0.35,,100,1011.88,null,39.2,80,80,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T09:17:00Z,39.2,null,null,0,,,,100,1011.54,null,39.2,70,70,,,5,5,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T09:53:00Z,39.2,null,null,0,,,,100,1012.22,null,39.2,250,250,,,2.99,2.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T10:24:00Z,39.02,null,null,,,,,96.55,1013.54,null,39.92,250,250,,,9.99,9.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T10:53:00Z,39.2,null,null,,,,,100,1013.23,null,39.2,270,270,,,9.99,9.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T11:31:00Z,37.4,null,null,,,,,93.19,1014.25,null,39.2,270,270,,,11,11,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T11:53:00Z,37.4,null,null,,0.7,,0.35,93.19,1014.59,null,39.2,290,290,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T12:32:00Z,37.4,null,null,,,,,93.19,1014.59,null,39.2,280,280,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T12:53:00Z,37.4,null,null,,,,,93.19,1014.25,null,39.2,290,290,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T13:16:00Z,37.04,null,null,,,,,92.52,1013.92,null,39.02,320,320,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T13:23:00Z,37.4,null,null,,,,,93.19,1013.91,null,39.2,310,310,,,11.99,11.99,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T13:53:00Z,35.6,null,null,,,,,93.13,1014.33,null,37.4,310,310,,,7,7,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T14:53:00Z,35.6,null,null,,,,,86.79,1014.93,null,39.2,290,290,,,9,9,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T15:53:00Z,35.6,null,null,,,,,86.79,1015.95,null,39.2,270,270,,,8.01,8.01,
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196,541,2015-01-03,T16:01:00Z,35.6,null,null,,,,,86.79,1015.95,null,39.2,300,300,,,9.99,9.99,
